631879	21574	54.545	3421	1310	55	1998	5346	1150	4397	0.0	3500	5875	6388	90
631879	21574	71.535	1479	388	7	4380	5852	4410	5861	0.0	2227	5875	6388	90
631879	21574	57.886	1173	399	15	442	1587	89	1193	0.0	1291	5875	6388	90
631879	21574	67.327	505	164	1	5367	5870	5877	6381	0.0	684	5875	6388	90
631879	21574	35.379	277	157	5	3090	3346	293	567	3.90e-34	146	5875	6388	90
631879	21574	79.545	88	15	1	1583	1670	2751	2835	4.16e-29	129	5875	6388	90
631879	21574	79.545	88	15	1	1799	1886	2751	2835	4.16e-29	129	5875	6388	90
631879	21574	83.544	79	13	0	1907	1985	2751	2829	7.61e-29	129	5875	6388	90
631879	21574	26.059	472	274	13	451	895	2061	2484	6.27e-25	116	5875	6388	90
631879	21574	23.674	528	350	16	3354	3847	94	602	1.97e-20	101	5875	6388	90
631879	17066	59.975	1629	520	24	399	1985	41	1579	0.0	1783	5875	2586	39
631879	17066	71.223	417	101	3	1581	1985	1838	2247	2.45e-141	498	5875	2586	39
631879	17066	71.096	429	91	6	1581	1985	1615	2034	3.10e-138	488	5875	2586	39
631879	17066	35.897	273	158	5	3089	3346	286	556	3.16e-38	159	5875	2586	39
631879	17066	24.405	504	327	17	3381	3852	115	596	9.22e-20	99.0	5875	2586	39
631879	15057	27.579	475	252	15	452	895	2348	2761	1.22e-30	135	5875	4525	33
631879	15057	25.247	507	296	19	2873	3340	2311	2773	1.10e-14	82.0	5875	4525	33
631879	15057	31.163	215	130	5	1095	1302	2891	3094	2.32e-14	81.3	5875	4525	33
631879	15057	21.905	840	521	27	3359	4151	2348	3099	2.43e-06	54.7	5875	4525	33
631879	3756	29.149	470	260	14	452	895	956	1378	1.19e-29	131	5875	2708	25
631879	3756	27.721	487	267	13	2907	3349	956	1401	2.30e-23	110	5875	2708	25
631879	3756	30.721	319	192	10	1099	1406	1487	1787	3.51e-12	73.9	5875	2708	25
631879	3756	27.124	306	192	8	3521	3804	1095	1391	5.36e-10	66.6	5875	2708	25
631879	11219	27.866	506	264	22	445	932	806	1228	9.94e-23	108	5875	3905	20
631879	11219	25.658	456	278	16	2900	3342	807	1214	2.78e-17	90.9	5875	3905	20
631879	11219	26.523	279	182	9	3529	3800	947	1209	2.42e-08	61.2	5875	3905	20
631879	22462	26.824	466	261	17	452	894	3238	3646	2.90e-20	100	5875	5756	21
631879	22462	31.429	280	155	6	629	894	235	491	6.05e-16	86.3	5875	5756	21
631879	22462	25.000	408	247	15	452	845	1359	1721	6.43e-13	76.3	5875	5756	21
631879	22462	24.512	461	274	18	2907	3336	3238	3655	1.26e-09	65.5	5875	5756	21
631879	22462	23.415	410	231	14	3357	3735	3236	3593	4.39e-07	57.0	5875	5756	21
631879	22462	28.358	268	160	10	3086	3337	250	501	5.14e-06	53.5	5875	5756	21
631879	22462	28.922	204	123	9	3145	3335	1579	1773	6.88e-06	53.1	5875	5756	21
631879	12672	30.182	275	180	7	3073	3339	191	461	6.74e-20	96.7	5875	465	10
631879	12672	24.702	336	202	8	536	854	118	419	1.27e-10	67.4	5875	465	10
631879	23586	27.757	263	169	8	3090	3340	211	464	8.81e-20	96.3	5875	465	10
631879	23586	26.178	382	229	12	538	901	112	458	1.12e-12	73.9	5875	465	10
631879	17869	26.033	484	271	20	440	894	28102	28527	1.54e-18	95.1	5875	45212	17
631879	17869	28.117	409	230	14	449	841	14249	14609	3.16e-18	94.0	5875	45212	17
631879	17869	27.451	459	270	15	452	894	10921	11332	4.41e-18	93.6	5875	45212	17
631879	17869	27.743	483	263	21	448	904	38481	38903	4.50e-17	90.1	5875	45212	17
631879	17869	26.580	459	274	13	452	894	17063	17474	4.69e-17	90.1	5875	45212	17
631879	17869	26.205	477	271	19	442	894	31235	31654	1.99e-16	88.2	5875	45212	17
631879	17869	25.591	465	277	16	449	894	23993	24407	5.62e-16	86.7	5875	45212	17
631879	17869	26.205	477	271	19	442	894	34352	34771	6.10e-16	86.3	5875	45212	17
631879	17869	28.571	308	183	9	629	920	2762	3048	4.50e-15	83.6	5875	45212	17
631879	17869	24.946	461	271	17	473	917	13043	13444	6.66e-15	82.8	5875	45212	17
631879	17869	23.919	393	229	11	460	841	40939	41272	8.28e-15	82.8	5875	45212	17
631879	17869	26.338	467	264	17	452	894	21180	21590	1.83e-14	81.6	5875	45212	17
