631879	924779	98.032	3405	66	1	1765	5169	1	3404	0.0	6844	5875	3414	72
631879	924779	93.671	237	15	0	1657	1893	1	237	1.74e-94	346	5875	3414	72
631879	924779	86.900	229	26	1	1581	1809	33	257	1.03e-89	330	5875	3414	72
631879	924779	27.484	473	265	15	451	895	1141	1563	1.15e-25	118	5875	3414	72
631879	924779	25.495	455	290	15	449	885	1591	2014	1.19e-13	79.0	5875	3414	72
631879	924779	25.587	383	223	19	5005	5350	2687	3044	4.14e-10	67.4	5875	3414	72
631879	3299801	93.735	1229	22	4	389	1602	1	1189	0.0	2294	5875	1189	37
631879	3299801	28.514	498	287	14	2906	3353	63	541	8.86e-36	151	5875	1189	37
631879	3299801	25.617	527	343	15	3358	3851	63	573	4.46e-19	96.7	5875	1189	37
631879	3811266	93.321	539	21	1	5351	5874	32	570	0.0	994	5875	570	9
631879	3811266	94.872	39	2	0	5835	5873	1	39	6.36e-14	78.6	5875	570	9
631879	3877460	29.119	261	166	7	3090	3339	195	447	2.35e-20	98.2	5875	448	10
631879	3877460	26.260	377	210	14	538	895	109	436	1.66e-11	70.5	5875	448	10
631879	3431823	29.643	280	169	7	629	894	8459	8724	3.27e-20	100	5875	14996	23
631879	3431823	27.240	279	179	5	629	894	10058	10325	8.07e-16	86.3	5875	14996	23
631879	3431823	24.729	461	280	14	452	894	2481	2892	9.08e-16	86.3	5875	14996	23
631879	3431823	28.929	280	174	5	629	894	11664	11932	5.52e-15	83.6	5875	14996	23
631879	3431823	28.634	227	145	3	629	846	13275	13493	1.39e-13	79.0	5875	14996	23
631879	3431823	25.050	503	299	15	441	918	7025	7474	1.77e-13	78.6	5875	14996	23
631879	3431823	24.569	464	280	15	453	894	3831	4246	6.50e-12	73.2	5875	14996	23
631879	3431823	28.745	247	143	9	3133	3353	8513	8752	4.75e-11	70.5	5875	14996	23
631879	3431823	25.287	435	275	14	3384	3803	2507	2906	5.48e-11	70.1	5875	14996	23
631879	3431823	32.474	194	118	6	2422	2610	8008	8193	5.86e-11	70.1	5875	14996	23
631879	3431823	32.663	199	112	8	2422	2608	6734	6922	2.18e-10	68.2	5875	14996	23
631879	3431823	31.633	196	118	6	2422	2608	2174	2362	3.22e-10	67.8	5875	14996	23
631879	3431823	27.778	234	147	4	629	851	5583	5805	3.91e-10	67.4	5875	14996	23
631879	3431823	29.956	227	132	9	677	894	1082	1290	6.24e-10	66.6	5875	14996	23
631879	3431823	30.144	209	125	7	2422	2621	12829	13025	1.14e-09	65.9	5875	14996	23
631879	3431823	29.665	209	126	7	2422	2621	11218	11414	1.77e-09	65.1	5875	14996	23
631879	3431823	29.319	191	117	6	2422	2602	5132	5314	3.61e-09	64.3	5875	14996	23
631879	3431823	33.803	142	83	3	2422	2557	3528	3664	2.66e-08	61.2	5875	14996	23
631879	3431823	26.699	206	128	5	3150	3337	10135	10335	4.11e-08	60.8	5875	14996	23
631879	3431823	27.402	281	175	9	3081	3341	2635	2906	1.01e-07	59.3	5875	14996	23
631879	4273920	29.749	279	180	6	3073	3341	67	339	4.51e-20	95.5	5875	341	9
631879	4273920	28.112	249	152	5	623	854	57	295	6.30e-14	77.0	5875	341	9
631879	3310508	25.508	443	267	13	469	894	14250	14646	1.09e-19	99.0	5875	21030	24
631879	3310508	30.070	286	160	9	629	894	19199	19464	6.07e-16	86.7	5875	21030	24
631879	3310508	30.389	283	164	7	629	894	17589	17855	7.36e-16	86.3	5875	21030	24
631879	3310508	23.956	455	283	12	456	894	15842	16249	2.33e-15	84.7	5875	21030	24
631879	3310508	25.684	475	284	13	439	894	12946	13370	3.30e-14	80.9	5875	21030	24
631879	3310508	23.284	408	250	11	453	846	8426	8784	4.80e-14	80.5	5875	21030	24
631879	3310508	25.263	475	287	14	439	894	1911	2336	5.44e-14	80.1	5875	21030	24
631879	3310508	25.470	479	280	14	439	894	11349	11773	2.50e-12	74.7	5875	21030	24
631879	3310508	25.721	416	247	11	440	840	5163	5531	6.38e-12	73.6	5875	21030	24
631879	3310508	25.604	414	246	11	442	840	3538	3904	1.02e-11	72.8	5875	21030	24
631879	3310508	28.507	221	140	3	629	840	6946	7157	3.04e-11	71.2	5875	21030	24
631879	3310508	32.161	199	112	8	2422	2608	11059	11246	3.32e-10	67.8	5875	21030	24
631879	3310508	24.353	464	281	14	453	894	9760	10175	4.72e-10	67.0	5875	21030	24
631879	3310508	27.511	229	135	7	3133	3337	14435	14656	4.72e-10	67.0	5875	21030	24
631879	3310508	31.633	196	117	7	2422	2608	12656	12843	4.84e-10	67.0	5875	21030	24
631879	3310508	26.000	350	217	12	3016	3337	2011	2346	7.79e-10	66.6	5875	21030	24
631879	3310508	31.579	190	113	6	2422	2602	18752	18933	2.73e-09	64.7	5875	21030	24
631879	3310508	31.579	190	113	6	2422	2602	17143	17324	3.04e-09	64.3	5875	21030	24
631879	3310508	33.133	166	97	6	2444	2601	9477	9636	2.63e-08	61.2	5875	21030	24
631879	3310508	31.285	179	107	7	2425	2595	13929	14099	2.81e-08	61.2	5875	21030	24
631879	3310508	29.148	223	136	7	3145	3350	3765	3982	6.37e-08	60.1	5875	21030	24
631879	3310508	29.148	223	136	7	3145	3350	5392	5609	6.37e-08	60.1	5875	21030	24
631879	3310508	29.148	223	136	7	3145	3350	7018	7235	6.37e-08	60.1	5875	21030	24
631879	3310508	25.728	206	130	5	3150	3337	16059	16259	3.54e-07	57.8	5875	21030	24
631879	3310508	25.120	418	226	19	2960	3343	8485	8849	8.87e-07	56.2	5875	21030	24
631879	3310508	32.353	170	89	7	2422	2580	15536	15690	2.95e-06	54.7	5875	21030	24
631879	3310508	24.810	395	240	12	3385	3762	19081	19435	3.16e-06	54.3	5875	21030	24
631879	3310508	33.582	134	71	3	3227	3343	19348	19480	5.30e-06	53.9	5875	21030	24
631879	3310508	26.708	161	111	4	2422	2580	3228	3383	6.27e-06	53.5	5875	21030	24
631879	3310508	26.708	161	111	4	2422	2580	4850	5005	6.27e-06	53.5	5875	21030	24
631879	3310508	26.708	161	111	4	2422	2580	6477	6632	6.27e-06	53.5	5875	21030	24
631879	3310508	26.708	161	111	4	2422	2580	8104	8259	6.27e-06	53.5	5875	21030	24
631879	3310508	27.446	368	206	14	3389	3737	3581	3906	7.28e-06	53.1	5875	21030	24
631879	3310508	27.446	368	206	14	3389	3737	5208	5533	7.28e-06	53.1	5875	21030	24
631879	3310508	27.446	368	206	14	3389	3737	6834	7159	7.28e-06	53.1	5875	21030	24
631879	4914673	26.113	494	291	16	455	931	1403	1839	1.62e-19	98.2	5875	3475	11
631879	4914673	26.483	472	273	15	453	894	105	532	4.43e-19	97.1	5875	3475	11
631879	4914673	27.155	232	152	4	629	851	3175	3398	9.82e-09	62.8	5875	3475	11
631879	4914673	37.815	119	70	3	2422	2539	2726	2841	1.25e-08	62.4	5875	3475	11
631879	4914673	30.899	178	95	7	2440	2602	1119	1283	2.00e-07	58.5	5875	3475	11
631879	4818694	32.542	295	161	6	3086	3346	881	1171	2.71e-19	97.4	5875	2629	8
631879	4818694	31.780	236	146	8	1096	1326	1300	1525	2.37e-08	61.2	5875	2629	8
631879	3483524	25.325	462	277	14	454	894	9503	9917	3.19e-19	97.4	5875	13213	17
631879	3483524	25.845	414	239	14	450	850	11157	11515	8.50e-15	82.8	5875	13213	17
631879	3483524	24.396	414	244	13	447	840	236	600	6.99e-14	79.7	5875	13213	17
631879	3483524	23.775	408	233	13	456	840	1850	2202	3.80e-10	67.4	5875	13213	17
631879	3483524	24.020	408	230	14	456	840	3452	3802	4.06e-10	67.4	5875	13213	17
631879	3483524	24.020	408	230	14	456	840	8252	8602	5.05e-10	67.0	5875	13213	17
631879	3483524	27.826	230	129	6	629	840	6792	7002	5.40e-10	67.0	5875	13213	17
631879	3483524	23.775	408	231	14	456	840	5052	5402	6.71e-10	66.6	5875	13213	17
631879	3483524	32.642	193	111	8	2416	2601	9207	9387	2.16e-09	65.1	5875	13213	17
631879	3483524	24.479	384	224	13	450	818	12797	13129	3.26e-09	64.3	5875	13213	17
631879	3483524	38.679	106	61	3	2422	2527	10839	10940	1.58e-08	62.0	5875	13213	17
631879	3483524	38.679	106	61	3	2422	2527	12479	12580	2.91e-08	61.2	5875	13213	17
631879	3483524	24.344	419	242	16	2958	3351	11216	11584	1.92e-06	55.1	5875	13213	17
631879	3483524	25.828	302	188	11	3059	3336	9637	9926	2.79e-06	54.7	5875	13213	17
631889	3320429	91.548	1609	120	6	1696	3297	129	1728	0.0	2480	4454	7017	77
631889	3320429	72.863	1872	435	24	982	2805	4774	6620	0.0	2087	4454	7017	77
631889	3320429	83.571	840	125	7	2502	3333	4690	5524	0.0	1155	4454	7017	77
631889	3320429	82.837	839	132	6	2502	3333	3380	4213	0.0	1147	4454	7017	77
631889	3320429	60.526	1254	424	22	982	2189	3464	4692	0.0	1044	4454	7017	77
631889	3320429	65.947	1066	329	17	1144	2189	2331	3382	0.0	1020	4454	7017	77
631889	3320429	97.650	383	9	0	4071	4453	6635	7017	0.0	749	4454	7017	77
631889	3320429	71.181	635	159	10	2770	3399	1780	2395	0.0	736	4454	7017	77
631889	3320429	49.720	535	244	9	170	686	4980	5507	5.24e-107	387	4454	7017	77
631889	3320429	49.816	544	235	11	171	690	1802	2331	1.01e-104	380	4454	7017	77
631889	3320429	45.763	590	281	13	2761	3333	2336	2903	4.52e-104	377	4454	7017	77
631889	3320429	51.272	511	222	10	170	661	1225	1727	1.16e-103	376	4454	7017	77
631889	3320429	49.440	536	243	10	170	686	3670	4196	1.86e-103	375	4454	7017	77
631889	3320429	43.796	548	284	9	152	686	2350	2886	4.29e-86	318	4454	7017	77
631889	3320429	36.842	760	406	23	982	1693	1019	1752	1.97e-70	266	4454	7017	77
631889	3320429	37.476	531	281	15	1166	1662	1788	2301	8.15e-57	221	4454	7017	77
631889	3320429	72.727	165	25	3	63	221	12	162	2.09e-51	203	4454	7017	77
631889	3310508	40.978	2494	1261	66	921	3298	1574	3972	0.0	1234	4454	21030	66
